name,group,calorie,carbohydrate,protein,lipid,salt
＜畜肉類＞ぶた　［ソーセージ類］　リオナソーセージ　　,11,192,3.7,14.9,13.1,2.3
＜畜肉類＞ぶた　［ソーセージ類］　レバーソーセージ　　,11,368,1.9,14.7,33.5,1.7
＜畜肉類＞ぶた　［ソーセージ類］　混合ソーセージ　　,11,270,4.7,11.8,22.7,2.2
＜畜肉類＞ぶた　［ソーセージ類］　生ソーセージ　　,11,279,0.8,14,24.4,1.7
＜畜肉類＞ぶた　［その他］　焼き豚　　,11,172,5.1,19.4,8.2,2.4
＜畜肉類＞ぶた　［その他］　レバーペースト　　,11,378,3.6,12.9,34.7,2.2
＜畜肉類＞ぶた　［その他］　スモークレバー　　,11,198,2.6,29.6,7.7,1.8
＜畜肉類＞ぶた　［その他］　ゼラチン　　,11,344,0,87.6,0.3,0.7
＜畜肉類＞めんよう　［マトン］　ロース　脂身つき　生　,11,225,0.2,19.8,15,0.2
＜畜肉類＞めんよう　［マトン］　ロース　脂身つき　焼き　,11,358,0.2,28.9,24.9,0.2
＜畜肉類＞めんよう　［マトン］　もも　脂身つき　生　,11,224,0.1,18.8,15.3,0.1
＜畜肉類＞めんよう　［ラム］　かた　脂身つき　生　,11,233,0.1,17.1,17.1,0.2
＜畜肉類＞めんよう　［ラム］　ロース　脂身つき　生　,11,310,0.2,15.6,25.9,0.2
＜畜肉類＞めんよう　［ラム］　ロース　脂身つき　焼き　,11,388,0.2,21.8,31.4,0.2
＜畜肉類＞めんよう　［ラム］　もも　脂身つき　生　,11,198,0.3,20,12,0.2
＜畜肉類＞めんよう　［ラム］　もも　脂身つき　焼き　,11,312,0.3,28.6,20.3,0.2
＜畜肉類＞めんよう　混合プレスハム　　,11,107,3,14.4,4.1,2.2
＜畜肉類＞やぎ　肉　赤肉　生　,11,107,0.2,21.9,1.5,0.1
＜鳥肉類＞うずら　肉　皮つき　生　　　,11,208,0.1,20.5,12.9,0.1
＜鳥肉類＞がちょう　フォアグラ　ゆで　　,11,510,1.5,8.3,49.9,0.1
＜鳥肉類＞かも　まがも　肉　皮なし　生　　,11,128,0.1,23.6,3,0.2
＜鳥肉類＞かも　あいがも　肉　皮つき　生　　,11,333,0.1,14.2,29,0.2
＜鳥肉類＞かも　あひる　肉　皮つき　生　　,11,250,0.1,14.9,19.8,0.2
＜鳥肉類＞かも　あひる　肉　皮なし　生　　,11,106,0.2,20.1,2.2,0.2
＜鳥肉類＞かも　あひる　皮　生　　,11,462,0,7.3,45.8,0.1
＜鳥肉類＞きじ　肉　皮なし　生　　　,11,108,0.1,23,1.1,0.1
＜鳥肉類＞しちめんちょう　肉　皮なし　生　　　,11,106,0.1,23.5,0.7,0.1
＜鳥肉類＞すずめ　肉　骨・皮つき　生　　　,11,132,0.1,18.1,5.9,0.2
＜鳥肉類＞にわとり　［成鶏肉］　手羽　皮つき　生　,11,195,0,23,10.4,0.1
＜鳥肉類＞にわとり　［成鶏肉］　むね　皮つき　生　,11,244,0,19.5,17.2,0.1
＜鳥肉類＞にわとり　［成鶏肉］　むね　皮なし　生　,11,121,0,24.4,1.9,0.1
＜鳥肉類＞にわとり　［成鶏肉］　もも　皮つき　生　,11,253,0,17.3,19.1,0.1
＜鳥肉類＞にわとり　［成鶏肉］　もも　皮なし　生　,11,138,0,22,4.8,0.1
＜鳥肉類＞にわとり　［成鶏肉］　ささ身　生　,11,114,0,24.6,1.1,0.1
＜鳥肉類＞にわとり　［若鶏肉］　手羽　皮つき　生　,11,210,0,17.8,14.3,0.2
＜鳥肉類＞にわとり　［若鶏肉］　手羽先　皮つき　生　,11,226,0,17.4,16.2,0.2
＜鳥肉類＞にわとり　［若鶏肉］　手羽元　皮つき　生　,11,197,0,18.2,12.8,0.2
＜鳥肉類＞にわとり　［若鶏肉］　むね　皮つき　生　,11,145,0.1,21.3,5.9,0.1
＜鳥肉類＞にわとり　［若鶏肉］　むね　皮つき　焼き　,11,233,0.1,34.7,9.1,0.2
＜鳥肉類＞にわとり　［若鶏肉］　むね　皮なし　生　,11,116,0.1,23.3,1.9,0.1
＜鳥肉類＞にわとり　［若鶏肉］　むね　皮なし　焼き　,11,195,0.1,38.8,3.3,0.2
＜鳥肉類＞にわとり　［若鶏肉］　もも　皮つき　生　,11,204,0,16.6,14.2,0.2
＜鳥肉類＞にわとり　［若鶏肉］　もも　皮つき　焼き　,11,241,0,26.3,13.9,0.2
＜鳥肉類＞にわとり　［若鶏肉］　もも　皮つき　ゆで　,11,237,0,22.3,15.2,0.1
＜鳥肉類＞にわとり　［若鶏肉］　もも　皮つき　から揚げ　,11,313,13.3,24.2,18.1,2.5
＜鳥肉類＞にわとり　［若鶏肉］　もも　皮なし　生　,11,127,0,19,5,0.2
＜鳥肉類＞にわとり　［若鶏肉］　もも　皮なし　焼き　,11,161,0,25.5,5.7,0.2
＜鳥肉類＞にわとり　［若鶏肉］　もも　皮なし　ゆで　,11,155,0,25.1,5.2,0.1
＜鳥肉類＞にわとり　［若鶏肉］　もも　皮なし　から揚げ　,11,255,12.7,25.4,11.4,2.7
＜鳥肉類＞にわとり　［若鶏肉］　ささ身　生　,11,105,0,23,0.8,0.1
＜鳥肉類＞にわとり　［若鶏肉］　ささ身　焼き　,11,127,0,27.3,1.3,0.1
＜鳥肉類＞にわとり　［若鶏肉］　ささ身　ゆで　,11,125,0,27.3,1,0.1
＜鳥肉類＞にわとり　［ひき肉］　生　　,11,186,0,17.5,12,0.1
＜鳥肉類＞にわとり　［ひき肉］　焼き　　,11,255,0,27.5,14.8,0.2
＜鳥肉類＞にわとり　［副生物］　心臓　生　,11,207,0,14.5,15.5,0.2
＜鳥肉類＞にわとり　［副生物］　肝臓　生　,11,111,0.6,18.9,3.1,0.2
＜鳥肉類＞にわとり　［副生物］　筋胃　生　,11,94,0,18.3,1.8,0.1
＜鳥肉類＞にわとり　［副生物］　皮　むね　生　,11,492,0,9.4,48.1,0.1
＜鳥肉類＞にわとり　［副生物］　皮　もも　生　,11,513,0,6.6,51.6,0.1
＜鳥肉類＞にわとり　［副生物］　軟骨　生　,11,54,0.4,12.5,0.4,1
＜鳥肉類＞にわとり　［その他］　焼き鳥缶詰　　,11,177,8.2,18.4,7.8,2.2
＜鳥肉類＞にわとり　［その他］　チキンナゲット　,11,245,14.9,15.5,13.7,1.6
＜鳥肉類＞にわとり　［その他］　つくね　,11,235,9.3,15.2,15.2,1.8
＜鳥肉類＞はと　肉　皮なし　生　,11,141,0.3,21.8,5.1,0.2
＜鳥肉類＞ほろほろちょう　肉　皮なし　生　　　,11,105,0.2,22.5,1,0.2
＜その他＞いなご　つくだ煮　　　,11,247,32.3,26.3,1.4,4.8
＜その他＞かえる　肉　生　　　,11,99,0.3,22.3,0.4,0.1
＜その他＞すっぽん　肉　生　　　,11,197,0.5,16.4,13.4,0.2
＜その他＞はち　はちの子缶詰　　　,11,250,30.2,16.2,7.2,1.7
あひる卵　ピータン　　　,12,214,0,13.7,16.5,2
うこっけい卵　全卵　生　　　,12,176,0.4,12,13,0.4
うずら卵　全卵　生　　　,12,179,0.3,12.6,13.1,0.3
うずら卵　水煮缶詰　　　,12,182,0.6,11,14.1,0.5
鶏卵　全卵　生　,12,151,0.3,12.3,10.3,0.4
鶏卵　全卵　ゆで　,12,151,0.3,12.9,10,0.3
鶏卵　全卵　ポーチドエッグ　,12,164,0.2,12.3,11.7,0.3
鶏卵　全卵　水煮缶詰　,12,146,0,10.8,10.6,0.8
鶏卵　全卵　加糖全卵　,12,217,20.7,9.8,10.6,0.3
鶏卵　全卵　乾燥全卵　,12,608,0.2,49.1,42,1.2
鶏卵　卵黄　生　,12,387,0.1,16.5,33.5,0.1
鶏卵　卵黄　ゆで　,12,386,0.2,16.7,33.3,0.1
鶏卵　卵黄　加糖卵黄　,12,346,20.7,12.1,23.9,0.1
鶏卵　卵黄　乾燥卵黄　,12,724,0.2,30.3,62.9,0.2
鶏卵　卵白　生　,12,47,0.4,10.5,0,0.5
鶏卵　卵白　ゆで　,12,50,0.4,11.3,0.1,0.4
鶏卵　卵白　乾燥卵白　,12,378,0.2,86.5,0.4,3.3
鶏卵　たまご豆腐　　,12,79,2,6.4,5,0.9
鶏卵　たまご焼　厚焼きたまご　,12,151,6.4,10.8,9.1,1.1
鶏卵　たまご焼　だし巻きたまご　,12,128,0.5,11.2,9,1.2
＜牛乳及び乳製品＞（液状乳類）　生乳　ジャージー種　　,13,80,4.7,3.6,5.1,0.1
＜牛乳及び乳製品＞（液状乳類）　生乳　ホルスタイン種　　,13,66,4.7,3.2,3.7,0.1
＜牛乳及び乳製品＞（液状乳類）　普通牛乳　　　,13,67,4.8,3.3,3.8,0.1
＜牛乳及び乳製品＞（液状乳類）　加工乳　濃厚　　,13,73,5.2,3.5,4.2,0.1
＜牛乳及び乳製品＞（液状乳類）　加工乳　低脂肪　　,13,46,5.5,3.8,1,0.2
＜牛乳及び乳製品＞（液状乳類）　脱脂乳　　　,13,33,4.7,3.4,0.1,0.1
＜牛乳及び乳製品＞（液状乳類）　乳飲料　コーヒー　　,13,56,7.2,2.2,2,0.1
＜牛乳及び乳製品＞（液状乳類）　乳飲料　フルーツ　　,13,46,9.9,1.2,0.2,0.1
＜牛乳及び乳製品＞（粉乳類）　全粉乳　　　,13,500,39.3,25.5,26.2,1.1
＜牛乳及び乳製品＞（粉乳類）　脱脂粉乳　　　,13,359,53.3,34,1,1.4
＜牛乳及び乳製品＞（粉乳類）　乳児用調製粉乳　　　,13,514,55.9,12.4,26.8,0.4
＜牛乳及び乳製品＞（練乳類）　無糖練乳　　　,13,144,11.2,6.8,7.9,0.4
＜牛乳及び乳製品＞（練乳類）　加糖練乳　　　,13,332,56,7.7,8.5,0.2
＜牛乳及び乳製品＞（クリーム類）　クリーム　乳脂肪　　,13,433,3.1,2,45,0.1
＜牛乳及び乳製品＞（クリーム類）　クリーム　乳脂肪 ・ 植物性脂肪　　,13,409,3,4.4,42.1,0.4
＜牛乳及び乳製品＞（クリーム類）　クリーム　植物性脂肪　　,13,392,2.9,6.8,39.2,0.6
＜牛乳及び乳製品＞（クリーム類）　ホイップクリーム　乳脂肪　　,13,425,12.9,1.8,40.7,0.1
＜牛乳及び乳製品＞（クリーム類）　ホイップクリーム　乳脂肪・植物性脂肪　　,13,413,12.9,4,38.4,0.3
＜牛乳及び乳製品＞（クリーム類）　ホイップクリーム　植物性脂肪　　,13,402,12.9,6.3,36.1,0.6
＜牛乳及び乳製品＞（クリーム類）　コーヒーホワイトナー　液状　乳脂肪　　,13,211,5.5,5.2,18.3,0.4
＜牛乳及び乳製品＞（クリーム類）　コーヒーホワイトナー　液状　乳脂肪・植物性脂肪　　,13,228,3.7,4.8,21.6,0.4
＜牛乳及び乳製品＞（クリーム類）　コーヒーホワイトナー　液状　植物性脂肪　　,13,248,1.8,4.3,24.8,0.4
＜牛乳及び乳製品＞（クリーム類）　コーヒーホワイトナー　粉末状　乳脂肪　　,13,518,60.1,7.7,27.6,0.9
＜牛乳及び乳製品＞（クリーム類）　コーヒーホワイトナー　粉末状　植物性脂肪　　,13,568,53.1,2.8,38.3,1.8
＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　ヨーグルト　全脂無糖　　,13,62,4.9,3.6,3,0.1
＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　ヨーグルト　低脂肪無糖　　,13,45,5.2,3.7,1,0.1
＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　ヨーグルト　無脂肪無糖　　,13,42,5.7,4,0.3,0.1
＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　ヨーグルト　脱脂加糖　　,13,67,11.9,4.3,0.2,0.2
＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　ヨーグルト　ドリンクタイプ　加糖　,13,65,12.2,2.9,0.5,0.1
＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　乳酸菌飲料　乳製品　　,13,71,16.4,1.1,0.1,0
＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　乳酸菌飲料　殺菌乳製品　　,13,217,52.6,1.5,0.1,0
＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　乳酸菌飲料　非乳製品　　,13,58,14,0.4,0,0
＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　エダム　　,13,356,1.4,28.9,25,2
＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　エメンタール　　,13,429,1.6,27.3,33.6,1.3
＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　カテージ　　,13,105,1.9,13.3,4.5,1
＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　カマンベール　　,13,310,0.9,19.1,24.7,2
＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　クリーム　　,13,346,2.3,8.2,33,0.7
＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　ゴーダ　　,13,380,1.4,25.8,29,2
＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　チェダー　　,13,423,1.4,25.7,33.8,2
＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　パルメザン　　,13,475,1.9,44,30.8,3.8
＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　ブルー　　,13,349,1,18.8,29,3.8
＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　マスカルポーネ　　,13,293,4.3,4.4,28.2,0.1
＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　モッツァレラ　　,13,276,4.2,18.4,19.9,0.2
＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　やぎ　　,13,296,2.7,20.6,21.7,1.2
＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　リコッタ　　,13,162,6.7,7.1,11.5,0.4
＜牛乳及び乳製品＞（チーズ類）　プロセスチーズ　　　,13,339,1.3,22.7,26,2.8
＜牛乳及び乳製品＞（チーズ類）　チーズスプレッド　　　,13,305,0.6,15.9,25.7,2.5
＜牛乳及び乳製品＞（アイスクリーム類）　アイスクリーム　高脂肪　　,13,212,22.4,3.5,12,0.2
＜牛乳及び乳製品＞（アイスクリーム類）　アイスクリーム　普通脂肪　　,13,180,23.2,3.9,8,0.3
＜牛乳及び乳製品＞（アイスクリーム類）　アイスミルク　　　,13,167,23.9,3.4,6.4,0.2
＜牛乳及び乳製品＞（アイスクリーム類）　ラクトアイス　普通脂肪　　,13,224,22.2,3.1,13.6,0.2
＜牛乳及び乳製品＞（アイスクリーム類）　ラクトアイス　低脂肪　　,13,108,20.6,1.8,2,0.1
＜牛乳及び乳製品＞（アイスクリーム類）　ソフトクリーム　　　,13,146,20.1,3.8,5.6,0.2
＜牛乳及び乳製品＞（その他）　カゼイン　　　,13,378,0,86.2,1.5,0
＜牛乳及び乳製品＞（その他）　シャーベット　　　,13,127,28.7,0.9,1,0
＜牛乳及び乳製品＞（その他）　チーズホエーパウダー　　　,13,362,77,12.5,1.2,1.8
＜その他＞人乳　　　　,13,65,7.2,1.1,3.5,0
＜その他＞やぎ乳　　　　,13,63,4.5,3.1,3.6,0.1
（植物油脂類）　あまに油　,14,921,0,0,100,0
（植物油脂類）　えごま油　,14,921,0,0,100,0
（植物油脂類）　オリーブ油　　　,14,921,0,0,100,0
（植物油脂類）　ごま油　　　,14,921,0,0,100,0
（植物油脂類）　米ぬか油　　　,14,921,0,0,100,0
（植物油脂類）　サフラワー油　ハイオレイック　,14,921,0,0,100,0
（植物油脂類）　サフラワー油　ハイリノール　,14,921,0,0,100,0
（植物油脂類）　大豆油　　　,14,921,0,0,100,0
（植物油脂類）　調合油　　　,14,921,0,0,100,0
（植物油脂類）　とうもろこし油　　　,14,921,0,0,100,0
（植物油脂類）　なたね油　　　,14,921,0,0,100,0
（植物油脂類）　パーム油　　　,14,921,0,0,100,0
（植物油脂類）　パーム核油　　　,14,921,0,0,100,0
（植物油脂類）　ひまわり油　ハイリノール　,14,921,0,0,100,0
（植物油脂類）　ひまわり油  ミッドオレイック　　,14,921,0,0,100,0
（植物油脂類）　ひまわり油　ハイオレイック　　,14,921,0,0,100,0
（植物油脂類）　ぶどう油　　　,14,921,0,0,100,0
（植物油脂類）　綿実油　　　,14,921,0,0,100,0
（植物油脂類）　やし油　　　,14,921,0,0,100,0
（植物油脂類）　落花生油　　　,14,921,0,0,100,0
（動物脂類）　牛脂　　　,14,940,0,0.2,99.8,0
（動物脂類）　ラード　　　,14,941,0,0,100,0
（バター類）　有塩バター　　　,14,745,0.2,0.6,81,1.9
（バター類）　食塩不使用バター　　　,14,763,0.2,0.5,83,0
（バター類）　発酵バター　　　,14,752,4.4,0.6,80,1.3
（マーガリン類）　ソフトタイプマーガリン　家庭用　,14,769,0.4,0.4,83.1,1.3
（マーガリン類）　ソフトタイプマーガリン　業務用　,14,778,0.1,0.3,84.3,1.3
（マーガリン類）　ファットスプレッド　　　,14,637,0,0.2,69.1,1.1
（その他）　ショートニング　家庭用　　,14,920,0,0,99.9,0
（その他）　ショートニング　業務用　製菓　　　,14,921,0,0,99.9,0
（その他）　ショートニング　業務用　フライ　　　,14,920,0,0,99.9,0
＜和生菓子・和半生菓子類＞甘納豆　あずき　　　,15,296,67.1,5.6,0.6,0.1
＜和生菓子・和半生菓子類＞甘納豆　いんげんまめ　　　,15,302,67.6,5.5,1.1,0.2
＜和生菓子・和半生菓子類＞甘納豆　えんどう　　　,15,310,70.1,5.2,1,0.2
＜和生菓子・和半生菓子類＞今川焼　　　　,15,221,48.5,4.5,1,0.1
＜和生菓子・和半生菓子類＞ういろう　　　　,15,183,44.1,1.1,0.2,0
＜和生菓子・和半生菓子類＞うぐいすもち　　　　,15,241,55.7,3.6,0.4,0.1
＜和生菓子・和半生菓子類＞かしわもち　　　　,15,206,46.7,4,0.4,0.1
＜和生菓子・和半生菓子類＞カステラ　　　　,15,319,63.2,6.2,4.6,0.1
＜和生菓子・和半生菓子類＞かのこ　　　　,15,264,60.4,4.8,0.4,0.1
＜和生菓子・和半生菓子類＞かるかん　　　　,15,230,54.7,2.1,0.3,0
＜和生菓子・和半生菓子類＞きび団子　　　　,15,304,73.5,1.7,0.3,0
＜和生菓子・和半生菓子類＞ぎゅうひ　　　　,15,257,62.5,1.3,0.2,0
＜和生菓子・和半生菓子類＞きりざんしょ　　　　,15,248,59.3,2.1,0.3,0.2
＜和生菓子・和半生菓子類＞きんぎょく糖　　　　,15,288,72,0,0,0
＜和生菓子・和半生菓子類＞きんつば　　　　,15,265,58.6,6,0.7,0.3
＜和生菓子・和半生菓子類＞草もち　　　　,15,229,52.1,4.2,0.4,0
＜和生菓子・和半生菓子類＞くし団子　あん　　　,15,201,45.5,3.8,0.4,0.1
＜和生菓子・和半生菓子類＞くし団子　みたらし　　,15,197,45.2,3.1,0.4,0.6
＜和生菓子・和半生菓子類＞くずもち　くずでん粉製品　　　,15,91,22.5,0.1,0.1,0
＜和生菓子・和半生菓子類＞くずもち　小麦でん粉製品　,15,91,22.4,0.1,0.1,0
＜和生菓子・和半生菓子類＞げっぺい　　　　,15,357,64.5,5.2,8.7,0.1
＜和生菓子・和半生菓子類＞五平もち　,15,181,41,3,0.5,0.6
＜和生菓子・和半生菓子類＞桜もち　関東風　　　,15,239,54.3,4.5,0.4,0.1
＜和生菓子・和半生菓子類＞桜もち　関西風　　　,15,200,46.1,3.4,0.2,0.1
＜和生菓子・和半生菓子類＞笹だんご　　　　,15,239,54.7,3.9,0.5,0.1
＜和生菓子・和半生菓子類＞大福もち　　　　,15,235,52.8,4.8,0.5,0.1
＜和生菓子・和半生菓子類＞タルト（和菓子）　　　　,15,293,60.8,5.9,2.9,0.1
＜和生菓子・和半生菓子類＞ちまき　　　　,15,153,36.4,1.3,0.2,0
＜和生菓子・和半生菓子類＞ちゃつう　　　　,15,328,66.5,6.2,4.1,0
＜和生菓子・和半生菓子類＞どら焼　　　　,15,284,58.7,6.6,2.5,0.4
＜和生菓子・和半生菓子類＞生八つ橋　あん入り　　　　,15,279,64.3,4.5,0.4,0
＜和生菓子・和半生菓子類＞ねりきり　　　　,15,264,60.1,5.3,0.3,0
＜和生菓子・和半生菓子類＞まんじゅう　カステラまんじゅう　　　,15,294,63.4,6.6,1.6,0.1
＜和生菓子・和半生菓子類＞まんじゅう　くずまんじゅう　　　,15,220,51.4,3.1,0.2,0.1
＜和生菓子・和半生菓子類＞まんじゅう　くりまんじゅう　　　,15,309,68.2,6,1.3,0.1
＜和生菓子・和半生菓子類＞まんじゅう　とうまんじゅう　　　,15,297,63.4,6.2,2.1,0.1
＜和生菓子・和半生菓子類＞まんじゅう　蒸しまんじゅう　　　,15,260,59.2,4.9,0.4,0.2
＜和生菓子・和半生菓子類＞まんじゅう　中華まんじゅう　あんまん　　,15,280,51.1,6.1,5.7,0
＜和生菓子・和半生菓子類＞まんじゅう　中華まんじゅう　肉まん　　,15,260,43.5,10,5.1,1.2
＜和生菓子・和半生菓子類＞もなか　　　　,15,285,65.6,4.8,0.4,0
＜和生菓子・和半生菓子類＞ゆべし　　　　,15,327,71.2,2.4,3.5,0.6
＜和生菓子・和半生菓子類＞ようかん　練りようかん　　　,15,296,70,3.6,0.2,0
＜和生菓子・和半生菓子類＞ようかん　水ようかん　　　,15,171,40,2.6,0.1,0.1
＜和生菓子・和半生菓子類＞ようかん　蒸しようかん　　　,15,242,55.4,4.4,0.3,0.2
＜和干菓子類＞あめ玉　　　　,15,390,97.5,0,0,0
＜和干菓子類＞芋かりんとう　　　　,15,476,71.3,1.4,20.5,0
＜和干菓子類＞おこし　　　　,15,383,90.1,3.8,0.8,0.2
＜和干菓子類＞おのろけ豆　　　　,15,448,69.8,11.7,13.5,1
＜和干菓子類＞かりんとう　黒　　　,15,440,76.3,7.6,11.6,0
＜和干菓子類＞かりんとう　白　　　,15,444,76.2,9.7,11.2,0
＜和干菓子類＞ごかぼう　　　　,15,387,71.6,10.7,6.4,0
＜和干菓子類＞小麦粉せんべい　磯部せんべい　　　,15,381,89.3,4.3,0.8,1.3
＜和干菓子類＞小麦粉せんべい　かわらせんべい　　　,15,398,84,7.5,3.5,0.3
＜和干菓子類＞小麦粉せんべい　巻きせんべい　　　,15,392,90.3,4.3,1.4,0.1
＜和干菓子類＞小麦粉せんべい　南部せんべい　ごま入り　　,15,431,72.3,11.2,10.8,1.1
＜和干菓子類＞小麦粉せんべい　南部せんべい　落花生入り　　,15,428,73.8,11.7,9.6,0.9
＜和干菓子類＞しおがま　　　　,15,355,85.4,2.7,0.3,1.5
＜和干菓子類＞ひなあられ　関東風　　　,15,400,85.3,5.1,4.3,0.2
＜和干菓子類＞ひなあられ　関西風　　　,15,398,84.6,7.7,3.1,1.5
＜和干菓子類＞米菓　揚げせんべい　　　,15,465,71.2,5.7,17.5,1.2
＜和干菓子類＞米菓　甘辛せんべい　　　,15,380,86.3,6.7,0.9,1.2
＜和干菓子類＞米菓　あられ　　　,15,381,84.2,7.9,1.4,1.7
＜和干菓子類＞米菓　しょうゆせんべい　　　,15,373,83.1,7.8,1,2
＜和干菓子類＞ボーロ　小粒　　　,15,391,90.4,2.5,2.2,0.1
＜和干菓子類＞ボーロ　そばボーロ　　　,15,406,86.1,7.7,3.4,0.3
＜和干菓子類＞松風　　　　,15,381,89.7,4,0.7,0.1
＜和干菓子類＞みしま豆　　　　,15,430,75.6,12.4,8.7,0
＜和干菓子類＞八つ橋　　　　,15,394,94.2,3.3,0.5,0
＜和干菓子類＞らくがん　らくがん　　　,15,389,94.3,2.4,0.2,0
＜和干菓子類＞らくがん　麦らくがん　　　,15,397,90.4,4.7,1.8,0
＜和干菓子類＞らくがん　もろこしらくがん　　　,15,389,89.3,7.3,0.3,0.3
＜菓子パン類＞揚げパン　　　　,15,377,43.5,8.7,18.7,1.1
＜菓子パン類＞あんパン　　　　,15,280,50.2,7.9,5.3,0.7
＜菓子パン類＞あんパン　薄皮タイプ　,15,260,52.8,6.6,2.4,0.4
＜菓子パン類＞カレーパン 皮及び具　,15,321,32.3,6.6,18.3,1.2
＜菓子パン類＞カレーパン　皮のみ　,15,384,38.4,7.2,22.4,1
＜菓子パン類＞カレーパン　具のみ　,15,180,18.8,5.3,9.3,1.8
＜菓子パン類＞クリームパン　　　　,15,305,41.4,10.3,10.9,0.9
＜菓子パン類＞クリームパン　薄皮タイプ　,15,227,32.3,6.6,8,0.4
＜菓子パン類＞ジャムパン　　　　,15,297,54.5,6.6,5.8,0.8
＜菓子パン類＞チョココロネ　　　　,15,337,42.8,7.1,15.3,0.9
＜菓子パン類＞チョコパン　薄皮タイプ　,15,348,39.5,5.5,18.7,0.6
＜菓子パン類＞メロンパン　　　　,15,366,59.9,8,10.5,0.5
＜ケーキ・ペストリー類＞シュークリーム　　　　,15,228,25.6,6,11.3,0.2
＜ケーキ・ペストリー類＞スポンジケーキ　　　　,15,298,53.8,8.1,5.6,0.2
＜ケーキ・ペストリー類＞ショートケーキ 果実なし　　　　,15,327,43.6,7.1,13.8,0.2
＜ケーキ・ペストリー類＞タルト（洋菓子）　　　　,15,262,31.4,4.2,13.2,0.2
＜ケーキ・ペストリー類＞チーズケーキ　ベイクドチーズケーキ　　　,15,318,23.3,8.5,21.2,0.5
＜ケーキ・ペストリー類＞チーズケーキ　レアチーズケーキ　　　,15,364,22.1,5.8,28,0.5
＜ケーキ・ペストリー類＞デニッシュペストリー　　　　,15,417,41.7,7,24.7,0.9
＜ケーキ・ペストリー類＞ドーナッツ　イーストドーナッツ　　　,15,386,43.9,7.2,20.2,0.8
＜ケーキ・ペストリー類＞ドーナッツ　ケーキドーナッツ　　　,15,375,60.2,7.2,11.7,0.4
＜ケーキ・ペストリー類＞パイ　パイ皮　　　,15,435,25.2,7.7,33.7,1.3
＜ケーキ・ペストリー類＞パイ　アップルパイ　　　,15,304,32.7,4,17.5,0.7
＜ケーキ・ペストリー類＞パイ　ミートパイ　　　,15,397,22,9.9,29.9,1.6
＜ケーキ・ペストリー類＞バターケーキ　　　　,15,443,47.9,5.8,25.4,0.6
＜ケーキ・ペストリー類＞ホットケーキ　　　　,15,261,45.2,7.7,5.4,0.7
＜ケーキ・ペストリー類＞ワッフル　カスタードクリーム入り　　　,15,252,38.1,7.3,7.9,0.2
＜ケーキ・ペストリー類＞ワッフル　ジャム入り　　　,15,287,57.3,4.8,4.2,0.1
＜デザート菓子類＞カスタードプリン　　　　,15,126,14.7,5.5,5,0.2
＜デザート菓子類＞牛乳寒天　　,15,65,12.2,1.1,1.3,0
＜デザート菓子類＞ゼリー　オレンジ　　　,15,89,19.8,2.1,0.1,0
＜デザート菓子類＞ゼリー　コーヒー　　　,15,48,10.4,1.6,0,0
＜デザート菓子類＞ゼリー　ミルク　　　,15,109,14.4,4.3,3.7,0.1
＜デザート菓子類＞ゼリー　ワイン　　　,15,66,13.3,1.7,0,0
＜デザート菓子類＞ババロア　　　　,15,218,20,5.6,12.8,0.1
＜ビスケット類＞ウエハース　　　　,15,454,75.3,7.6,13.6,1.2
＜ビスケット類＞ウエハース、クリーム入り　,15,499,69.4,5.9,22,0.9
＜ビスケット類＞クラッカー　オイルスプレークラッカー　　　,15,492,63.9,8.5,22.5,1.5
＜ビスケット類＞クラッカー　ソーダクラッカー　　　,15,427,74.4,10.4,9.8,1.9
＜ビスケット類＞サブレ　　　　,15,465,73,6.1,16.5,0.2
＜ビスケット類＞中華風クッキー　　　　,15,533,61.9,5.1,29.5,0.2
＜ビスケット類＞ビスケット　ハードビスケット　　　,15,432,77.8,7.6,10,0.8
＜ビスケット類＞ビスケット　ソフトビスケット　　　,15,522,62.6,5.7,27.6,0.6
＜ビスケット類＞プレッツェル　　　　,15,480,68.2,9.9,18.6,1.9
＜ビスケット類＞リーフパイ　　　　,15,566,55.8,5.8,35.6,0.1
