name,group,calorie,carbohydrate,protein,lipid,salt
無糖練乳,13,144,11.2,6.8,7.9,0.4
加糖練乳,13,332,56,7.7,8.5,0.2
クリーム・乳脂肪,13,433,3.1,2,45,0.1
クリーム・乳脂肪・植物性脂肪,13,409,3,4.4,42.1,0.4
クリーム・植物性脂肪,13,392,2.9,6.8,39.2,0.6
ホイップクリーム・乳脂肪,13,425,12.9,1.8,40.7,0.1
ホイップクリーム・乳脂肪・植物性脂肪,13,413,12.9,4,38.4,0.3
ホイップクリーム・植物性脂肪,13,402,12.9,6.3,36.1,0.6
コーヒーホワイトナー・液状・乳脂肪,13,211,5.5,5.2,18.3,0.4
コーヒーホワイトナー・液状・乳脂肪・植物性脂肪,13,228,3.7,4.8,21.6,0.4
コーヒーホワイトナー・液状・植物性脂肪,13,248,1.8,4.3,24.8,0.4
コーヒーホワイトナー・粉末状・乳脂肪,13,518,60.1,7.7,27.6,0.9
コーヒーホワイトナー・粉末状・植物性脂肪,13,568,53.1,2.8,38.3,1.8
ヨーグルト・全脂無糖,13,62,4.9,3.6,3,0.1
ヨーグルト・低脂肪無糖,13,45,5.2,3.7,1,0.1
ヨーグルト・無脂肪無糖,13,42,5.7,4,0.3,0.1
ヨーグルト・脱脂加糖,13,67,11.9,4.3,0.2,0.2
ヨーグルト・ドリンクタイプ・加糖,13,65,12.2,2.9,0.5,0.1
乳酸菌飲料・乳製品,13,71,16.4,1.1,0.1,0
乳酸菌飲料・殺菌乳製品,13,217,52.6,1.5,0.1,0
乳酸菌飲料・非乳製品,13,58,14,0.4,0,0
ナチュラルチーズ・エダム,13,356,1.4,28.9,25,2
ナチュラルチーズ・エメンタール,13,429,1.6,27.3,33.6,1.3
ナチュラルチーズ・カテージ,13,105,1.9,13.3,4.5,1
ナチュラルチーズ・カマンベール,13,310,0.9,19.1,24.7,2
ナチュラルチーズ・クリーム,13,346,2.3,8.2,33,0.7
ナチュラルチーズ・ゴーダ,13,380,1.4,25.8,29,2
ナチュラルチーズ・チェダー,13,423,1.4,25.7,33.8,2
ナチュラルチーズ・パルメザン,13,475,1.9,44,30.8,3.8
ナチュラルチーズ・ブルー,13,349,1,18.8,29,3.8
ナチュラルチーズ・マスカルポーネ,13,293,4.3,4.4,28.2,0.1
ナチュラルチーズ・モッツァレラ,13,276,4.2,18.4,19.9,0.2
ナチュラルチーズ・やぎ,13,296,2.7,20.6,21.7,1.2
ナチュラルチーズ・リコッタ,13,162,6.7,7.1,11.5,0.4
プロセスチーズ,13,339,1.3,22.7,26,2.8
チーズスプレッド,13,305,0.6,15.9,25.7,2.5
アイスクリーム・高脂肪,13,212,22.4,3.5,12,0.2
アイスクリーム・普通脂肪,13,180,23.2,3.9,8,0.3
アイスミルク,13,167,23.9,3.4,6.4,0.2
ラクトアイス・普通脂肪,13,224,22.2,3.1,13.6,0.2
ラクトアイス・低脂肪,13,108,20.6,1.8,2,0.1
ソフトクリーム,13,146,20.1,3.8,5.6,0.2
カゼイン,13,378,0,86.2,1.5,0
シャーベット,13,127,28.7,0.9,1,0
チーズホエーパウダー,13,362,77,12.5,1.2,1.8
人乳,13,65,7.2,1.1,3.5,0
やぎ乳,13,63,4.5,3.1,3.6,0.1
あまに油,14,921,0,0,100,0
えごま油,14,921,0,0,100,0
オリーブ油,14,921,0,0,100,0
ごま油,14,921,0,0,100,0
米ぬか油,14,921,0,0,100,0
サフラワー油・ハイオレイック,14,921,0,0,100,0
サフラワー油・ハイリノール,14,921,0,0,100,0
大豆油,14,921,0,0,100,0
調合油,14,921,0,0,100,0
とうもろこし油,14,921,0,0,100,0
なたね油,14,921,0,0,100,0
パーム油,14,921,0,0,100,0
パーム核油,14,921,0,0,100,0
ひまわり油・ハイリノール,14,921,0,0,100,0
ひまわり油・ミッドオレイック,14,921,0,0,100,0
ひまわり油・ハイオレイック,14,921,0,0,100,0
ぶどう油,14,921,0,0,100,0
綿実油,14,921,0,0,100,0
やし油,14,921,0,0,100,0
落花生油,14,921,0,0,100,0
牛脂,14,940,0,0.2,99.8,0
ラード,14,941,0,0,100,0
有塩バター,14,745,0.2,0.6,81,1.9
食塩不使用バター,14,763,0.2,0.5,83,0
発酵バター,14,752,4.4,0.6,80,1.3
ソフトタイプマーガリン・家庭用,14,769,0.4,0.4,83.1,1.3
ソフトタイプマーガリン・業務用,14,778,0.1,0.3,84.3,1.3
ファットスプレッド,14,637,0,0.2,69.1,1.1
ショートニング・家庭用,14,920,0,0,99.9,0
ショートニング・業務用・製菓,14,921,0,0,99.9,0
ショートニング・業務用・フライ,14,920,0,0,99.9,0
甘納豆・あずき,15,296,67.1,5.6,0.6,0.1
甘納豆・いんげんまめ,15,302,67.6,5.5,1.1,0.2
甘納豆・えんどう,15,310,70.1,5.2,1,0.2
今川焼,15,221,48.5,4.5,1,0.1
ういろう,15,183,44.1,1.1,0.2,0
うぐいすもち,15,241,55.7,3.6,0.4,0.1
かしわもち,15,206,46.7,4,0.4,0.1
カステラ,15,319,63.2,6.2,4.6,0.1
かのこ,15,264,60.4,4.8,0.4,0.1
かるかん,15,230,54.7,2.1,0.3,0
きび団子,15,304,73.5,1.7,0.3,0
ぎゅうひ,15,257,62.5,1.3,0.2,0
きりざんしょ,15,248,59.3,2.1,0.3,0.2
きんぎょく糖,15,288,72,0,0,0
きんつば,15,265,58.6,6,0.7,0.3
草もち,15,229,52.1,4.2,0.4,0
くし団子・あん,15,201,45.5,3.8,0.4,0.1
くし団子・みたらし,15,197,45.2,3.1,0.4,0.6
くずもち・くずでん粉製品,15,91,22.5,0.1,0.1,0
くずもち・小麦でん粉製品,15,91,22.4,0.1,0.1,0
げっぺい,15,357,64.5,5.2,8.7,0.1
五平もち,15,181,41,3,0.5,0.6
桜もち・関東風,15,239,54.3,4.5,0.4,0.1
桜もち・関西風,15,200,46.1,3.4,0.2,0.1
笹だんご,15,239,54.7,3.9,0.5,0.1
大福もち,15,235,52.8,4.8,0.5,0.1
タルト・,15,293,60.8,5.9,2.9,0.1
ちまき,15,153,36.4,1.3,0.2,0
ちゃつう,15,328,66.5,6.2,4.1,0
どら焼,15,284,58.7,6.6,2.5,0.4
生八つ橋・あん入り,15,279,64.3,4.5,0.4,0
ねりきり,15,264,60.1,5.3,0.3,0
まんじゅう・カステラまんじゅう,15,294,63.4,6.6,1.6,0.1
まんじゅう・くずまんじゅう,15,220,51.4,3.1,0.2,0.1
まんじゅう・くりまんじゅう,15,309,68.2,6,1.3,0.1
まんじゅう・とうまんじゅう,15,297,63.4,6.2,2.1,0.1
まんじゅう・蒸しまんじゅう,15,260,59.2,4.9,0.4,0.2
まんじゅう・中華まんじゅう・あんまん,15,280,51.1,6.1,5.7,0
まんじゅう・中華まんじゅう・肉まん,15,260,43.5,10,5.1,1.2
もなか,15,285,65.6,4.8,0.4,0
ゆべし,15,327,71.2,2.4,3.5,0.6
ようかん・練りようかん,15,296,70,3.6,0.2,0
ようかん・水ようかん,15,171,40,2.6,0.1,0.1
ようかん・蒸しようかん,15,242,55.4,4.4,0.3,0.2
あめ玉,15,390,97.5,0,0,0
芋かりんとう,15,476,71.3,1.4,20.5,0
おこし,15,383,90.1,3.8,0.8,0.2
おのろけ豆,15,448,69.8,11.7,13.5,1
かりんとう・黒,15,440,76.3,7.6,11.6,0
かりんとう・白,15,444,76.2,9.7,11.2,0
ごかぼう,15,387,71.6,10.7,6.4,0
小麦粉せんべい・磯部せんべい,15,381,89.3,4.3,0.8,1.3
小麦粉せんべい・かわらせんべい,15,398,84,7.5,3.5,0.3
小麦粉せんべい・巻きせんべい,15,392,90.3,4.3,1.4,0.1
小麦粉せんべい・南部せんべい・ごま入り,15,431,72.3,11.2,10.8,1.1
小麦粉せんべい・南部せんべい・落花生入り,15,428,73.8,11.7,9.6,0.9
しおがま,15,355,85.4,2.7,0.3,1.5
ひなあられ・関東風,15,400,85.3,5.1,4.3,0.2
ひなあられ・関西風,15,398,84.6,7.7,3.1,1.5
米菓・揚げせんべい,15,465,71.2,5.7,17.5,1.2
米菓・甘辛せんべい,15,380,86.3,6.7,0.9,1.2
米菓・あられ,15,381,84.2,7.9,1.4,1.7
米菓・しょうゆせんべい,15,373,83.1,7.8,1,2
ボーロ・小粒,15,391,90.4,2.5,2.2,0.1
ボーロ・そばボーロ,15,406,86.1,7.7,3.4,0.3
松風,15,381,89.7,4,0.7,0.1
みしま豆,15,430,75.6,12.4,8.7,0
八つ橋,15,394,94.2,3.3,0.5,0
らくがん・らくがん,15,389,94.3,2.4,0.2,0
らくがん・麦らくがん,15,397,90.4,4.7,1.8,0
らくがん・もろこしらくがん,15,389,89.3,7.3,0.3,0.3
揚げパン,15,377,43.5,8.7,18.7,1.1
あんパン,15,280,50.2,7.9,5.3,0.7
あんパン・薄皮タイプ,15,260,52.8,6.6,2.4,0.4
カレーパン・皮及び具,15,321,32.3,6.6,18.3,1.2
カレーパン・皮のみ,15,384,38.4,7.2,22.4,1
カレーパン・具のみ,15,180,18.8,5.3,9.3,1.8
クリームパン,15,305,41.4,10.3,10.9,0.9
クリームパン・薄皮タイプ,15,227,32.3,6.6,8,0.4
ジャムパン,15,297,54.5,6.6,5.8,0.8
チョココロネ,15,337,42.8,7.1,15.3,0.9
チョコパン・薄皮タイプ,15,348,39.5,5.5,18.7,0.6
メロンパン,15,366,59.9,8,10.5,0.5
シュークリーム,15,228,25.6,6,11.3,0.2
スポンジケーキ,15,298,53.8,8.1,5.6,0.2
ショートケーキ・果実なし,15,327,43.6,7.1,13.8,0.2
タルト・,15,262,31.4,4.2,13.2,0.2
チーズケーキ・ベイクドチーズケーキ,15,318,23.3,8.5,21.2,0.5
チーズケーキ・レアチーズケーキ,15,364,22.1,5.8,28,0.5
デニッシュペストリー,15,417,41.7,7,24.7,0.9
ドーナッツ・イーストドーナッツ,15,386,43.9,7.2,20.2,0.8
ドーナッツ・ケーキドーナッツ,15,375,60.2,7.2,11.7,0.4
パイ・パイ皮,15,435,25.2,7.7,33.7,1.3
パイ・アップルパイ,15,304,32.7,4,17.5,0.7
パイ・ミートパイ,15,397,22,9.9,29.9,1.6
バターケーキ,15,443,47.9,5.8,25.4,0.6
ホットケーキ,15,261,45.2,7.7,5.4,0.7
ワッフル・カスタードクリーム入り,15,252,38.1,7.3,7.9,0.2
ワッフル・ジャム入り,15,287,57.3,4.8,4.2,0.1
カスタードプリン,15,126,14.7,5.5,5,0.2
牛乳寒天,15,65,12.2,1.1,1.3,0
ゼリー・オレンジ,15,89,19.8,2.1,0.1,0
ゼリー・コーヒー,15,48,10.4,1.6,0,0
ゼリー・ミルク,15,109,14.4,4.3,3.7,0.1
ゼリー・ワイン,15,66,13.3,1.7,0,0
ババロア,15,218,20,5.6,12.8,0.1
ウエハース,15,454,75.3,7.6,13.6,1.2
ウエハース、クリーム入り,15,499,69.4,5.9,22,0.9
クラッカー・オイルスプレークラッカー,15,492,63.9,8.5,22.5,1.5
クラッカー・ソーダクラッカー,15,427,74.4,10.4,9.8,1.9
サブレ,15,465,73,6.1,16.5,0.2
中華風クッキー,15,533,61.9,5.1,29.5,0.2
ビスケット・ハードビスケット,15,432,77.8,7.6,10,0.8
ビスケット・ソフトビスケット,15,522,62.6,5.7,27.6,0.6
プレッツェル,15,480,68.2,9.9,18.6,1.9
リーフパイ,15,566,55.8,5.8,35.6,0.1
ロシアケーキ,15,498,65.7,5.7,23.6,0.5
小麦粉あられ,15,481,68.8,7.6,19.5,1.8
コーンスナック,15,526,65.3,5.2,27.1,1.2
ポテトチップス・ポテトチップス,15,554,54.7,4.7,35.2,1
ポテトチップス・成形ポテトチップス,15,540,57.3,5.8,32,0.9
かわり玉,15,385,99.5,0,0,0
キャラメル,15,433,77.9,4,11.7,0.3
ゼリーキャンデー,15,336,84,0,0,0
ゼリービーンズ,15,362,90.3,0.1,0,0
ドロップ,15,392,98,0,0,0
バタースコッチ,15,423,91.1,0,6.5,0.4
ブリットル,15,521,57.3,13.3,26.5,0.2
マシュマロ,15,326,79.3,2.2,0,0
ラムネ,15,373,92.2,0,0.5,0.2
アーモンドチョコレート,15,583,43.3,11.4,40.4,0.1
カバーリングチョコレート,15,511,63.4,7,25.4,0.4
ホワイトチョコレート,15,588,50.9,7.2,39.5,0.2
ミルクチョコレート,15,558,55.8,6.9,34.1,0.2
マロングラッセ,15,317,77.4,1.1,0.3,0.1
板ガム,15,388,96.9,0,0,0
糖衣ガム,15,390,97.6,0,0,0
風船ガム,15,387,96.7,0,0,0
カスタードクリーム,15,187,24.9,5.1,7.5,0.1
しるこ・こしあん,15,216,48.7,4.7,0.3,0
しるこ・つぶしあん,15,183,40.5,4.2,0.5,0.1
清酒・普通酒,16,109,4.9,0.4,0,0
清酒・純米酒,16,103,3.6,0.4,0,0
清酒・本醸造酒,16,107,4.5,0.4,0,0
清酒・吟醸酒,16,104,3.6,0.3,0,0
清酒・純米吟醸酒,16,103,4.1,0.4,0,0
ビール・淡色,16,40,3.1,0.3,0,0
ビール・黒,16,46,3.6,0.4,0,0
ビール・スタウト,16,63,4.9,0.5,0,0
発泡酒,16,45,3.6,0.1,0,0
ぶどう酒・白,16,73,2,0.1,0,0
ぶどう酒・赤,16,73,1.5,0.2,0,0
ぶどう酒・ロゼ,16,77,4,0.1,0,0
紹興酒,16,127,5.1,1.7,0,0
しょうちゅう・連続式蒸留しょうちゅう,16,206,0,0,0,0
しょうちゅう・単式蒸留しょうちゅう,16,146,0,0,0,0
ウイスキー,16,237,0,0,0,0
ブランデー,16,237,0,0,0,0
ウオッカ,16,240,0,0,0,0
ジン,16,284,0.1,0,0,0
ラム,16,240,0.1,0,0,0
マオタイ酒,16,322,0,0,0,0
梅酒,16,156,20.7,0.1,0,0
合成清酒,16,109,5.3,0.1,0,0
白酒,16,238,48.1,1.9,0,0
みりん・本みりん,16,241,43.2,0.3,0,0
みりん・本直し,16,181,14.4,0.1,0,0
薬味酒,16,182,26.8,0,0,0
キュラソー,16,322,26.4,0,0,0
スイートワイン,16,133,13.4,0.1,0,0
ペパーミント,16,302,37.6,0,0,0
ベルモット・甘口タイプ,16,152,16.4,0.1,0,0
ベルモット・辛口タイプ,16,117,3.7,0.1,0,0
玉露・茶,16,329,43.9,29.1,4.1,0
玉露・浸出液,16,5,0,1.3,0,0
抹茶,16,324,39.5,29.6,5.3,0
せん茶・茶,16,331,47.7,24.5,4.7,0
せん茶・浸出液,16,2,0.2,0.2,0,0
かまいり茶・浸出液,16,0,0,0.1,0,0
番茶・浸出液,16,0,0.1,0,0,0
ほうじ茶・浸出液,16,0,0.1,0,0,0
玄米茶・浸出液,16,0,0,0,0,0
ウーロン茶・浸出液,16,0,0.1,0,0,0
紅茶・茶,16,311,51.7,20.3,2.5,0
紅茶・浸出液,16,1,0.1,0.1,0,0
コーヒー・浸出液,16,4,0.7,0.2,0,0
コーヒー・インスタントコーヒー,16,288,56.5,14.7,0.3,0.1
コーヒー・コーヒー飲料・乳成分入り・加糖,16,38,8.2,0.7,0.3,0.1
ココア・ピュアココア,16,271,42.4,18.5,21.6,0
ココア・ミルクココア,16,412,80.4,7.4,6.8,0.7
青汁・ケール,16,375,70.2,13.8,4.4,0.6
甘酒,16,81,18.3,1.7,0.1,0.2
昆布茶,16,98,42.3,5.7,0.4,48.3
スポーツドリンク,16,21,5.1,0,0,0.1
果実色飲料,16,51,12.8,0,0,0
コーラ,16,46,11.4,0.1,0,0
サイダー,16,41,10.2,0,0,0
ビール風味炭酸飲料,16,5,1.2,0.1,0,0
麦茶・浸出液,16,1,0.3,0,0,0
ウスターソース,17,117,26.8,1,0.1,8.4
中濃ソース,17,132,30.8,0.8,0.1,5.8
濃厚ソース,17,132,30.9,0.9,0.1,5.6
お好み焼きソース,17,148,34.3,1.6,0.1,5.1
トウバンジャン,17,60,7.9,2,2.3,17.8
チリペッパーソース,17,55,5.2,0.7,0.5,1.6
ラー油,17,919,0,0.1,99.8,0
こいくちしょうゆ,17,71,10.1,7.7,0,14.5
うすくちしょうゆ,17,54,7.8,5.7,0,16
たまりしょうゆ,17,111,15.9,11.8,0,13
さいしこみしょうゆ,17,102,15.9,9.6,0,12.4
しろしょうゆ,17,87,19.2,2.5,0,14.2
減塩しょうゆ・こいくち,17,69,9,8.1,0,8.3
だししょうゆ,17,37,5.2,4,0,7.3
照りしょうゆ,17,170,36.3,2.4,0,4
食塩,17,0,0,0,0,99.5
並塩,17,0,0,0,0,97.3
精製塩・家庭用,17,0,0,0,0,99.6
精製塩・業務用,17,0,0,0,0,99.6
黒酢,17,54,9,1,0,0
穀物酢,17,25,2.4,0.1,0,0
米酢,17,46,7.4,0.2,0,0
果実酢・バルサミコ酢,17,99,19.4,0.5,0,0.1
果実酢・ぶどう酢,17,22,1.2,0.1,0,0
果実酢・りんご酢,17,26,2.4,0.1,0,0
かつおだし,17,3,0,0.5,0.1,0.1
昆布だし,17,4,0.9,0.1,0,0.2
かつお・昆布だし,17,2,0.3,0.3,0,0.1
しいたけだし,17,4,0.9,0.1,0,0
煮干しだし,17,1,0,0.1,0.1,0.1
鳥がらだし,17,7,0,1.1,0.2,0.1
中華だし,17,3,0,0.8,0,0.1
洋風だし,17,6,0.3,1.3,0,0.5
固形ブイヨン,17,235,42.1,7,4.3,43.2
顆粒おでん用,17,168,32.2,9.6,0.1,56.1
顆粒中華だし,17,211,36.6,12.6,1.6,47.5
顆粒和風だし,17,224,31.1,24.2,0.3,40.6
めんつゆ・ストレート,17,44,8.7,2.2,0,3.3
めんつゆ・三倍濃厚,17,98,20,4.5,0,9.9
甘酢,17,125,28.4,0.1,0,1.2
エビチリの素,17,55,9.5,1.2,1.4,1.7
オイスターソース,17,107,18.3,7.7,0.3,11.4
黄身酢,17,230,20.3,6.5,13,5.8
ごま酢,17,217,30.2,4,8,1.7
ごまだれ,17,285,30.1,7.4,14.1,4.4
三杯酢,17,86,18.1,0.9,0,2
二杯酢,17,57,8.6,3.5,0,6.5
すし酢・ちらし・稲荷用,17,150,34.9,0.1,0,6.5
すし酢・にぎり用,17,70,14.3,0.2,0,9.8
すし酢・巻き寿司・箱寿司用,17,107,23.8,0.1,0,8.6
中華風合わせ酢,17,151,25.6,3,3.4,5.5
デミグラスソース,17,82,11,2.9,3,1.3
テンメンジャン,17,256,38.1,8.5,7.7,7.3
ナンプラー,17,48,2.7,9.1,0.1,22.9
冷やし中華のたれ,17,57,7.5,2.6,1.5,4
ホワイトソース,17,99,9.2,1.8,6.2,1
ぽん酢しょうゆ,17,47,8.2,3.4,0.1,5.8
マーボー豆腐の素,17,115,10.4,4.2,6.3,3.6
マリネ液,17,68,10.9,0.1,0,0.9
ミートソース,17,101,10.1,3.8,5,1.5
焼き鳥のたれ,17,131,29.6,3.2,0,5.8
焼き肉のたれ,17,169,33.1,4.3,2.2,8.3
みたらしのたれ,17,128,31,0.9,0,1.7
ゆずこしょう,17,49,9.3,1.3,0.8,25.2
トマトピューレー,17,41,9.9,1.9,0.1,0
トマトペースト,17,89,22,3.8,0.1,0.1
トマトケチャップ,17,119,27.4,1.7,0,3.3
トマトソース,17,44,8.5,2,0.2,0.6
チリソース,17,115,26.3,1.8,0.1,3
和風ドレッシングタイプ調味料,17,82,16.1,3.1,0.1,7.4
フレンチドレッシング,17,406,5.9,0.1,41.9,3
和風ドレッシング,17,198,5.1,2.2,18.4,3.7
ごまドレッシング,17,360,21.2,8.5,26.3,2.7
サウザンアイランドドレッシング,17,416,9.2,1,41.4,3.6
マヨネーズ・全卵型,17,703,4.5,1.5,75.3,1.8
マヨネーズ・卵黄型,17,670,1.7,2.8,72.3,2.3
マヨネーズタイプ調味料・低カロリータイプ,17,282,3.3,2.9,28.3,3.9
米みそ・甘みそ,17,217,37.9,9.7,3,6.1
米みそ・淡色辛みそ,17,192,21.9,12.5,6,12.4
米みそ・赤色辛みそ,17,186,21.1,13.1,5.5,13
麦みそ,17,198,30,9.7,4.3,10.7
豆みそ,17,217,14.5,17.2,10.5,10.9
減塩みそ,17,192,24.5,10.8,5.7,10.3
だし入りみそ,17,194,22.4,13.2,5.7,14.1
即席みそ・粉末タイプ,17,343,43,21.9,9.3,20.6
即席みそ・ペーストタイプ,17,131,15.4,8.9,3.7,9.6
辛子酢みそ,17,221,44.6,5,2.1,3.3
ごまみそ,17,258,32.9,9.4,9.9,4
酢みそ,17,216,44.8,4.9,1.5,3.1
練りみそ,17,273,59,5.5,1.7,3.4
カレールウ,17,512,44.7,6.5,34.1,10.7
ハヤシルウ,17,512,47.5,5.8,33.2,10.7
お茶漬けの素・さけ,17,264,37.4,20.3,3.7,33.8
酒かす,17,227,23.8,14.9,1.5,0
即席すまし汁,17,203,30.9,18.1,0.8,45.4
ふりかけ・たまご,17,450,39.9,23.4,21.9,9.2
みりん風調味料,17,226,54.9,0.1,0,0.2
オールスパイス・粉,17,374,75.2,5.6,5.6,0.1
オニオンパウダー,17,364,79.8,8.8,1.1,0.1
からし・粉,17,436,43.7,33,14.3,0.1
からし・練り,17,315,40.1,5.9,14.5,7.4
からし・練りマスタード,17,174,13.1,4.8,10.6,3
からし・粒入りマスタード,17,229,12.7,7.6,16,4.1
カレー粉,17,415,63.3,13,12.2,0.1
クローブ・粉,17,417,66.4,7.2,13.6,0.7
こしょう・黒・粉,17,364,66.6,11,6,0.2
こしょう・白・粉,17,378,70.1,10.1,6.4,0
こしょう・混合・粉,17,371,68.3,10.6,6.2,0.1
さんしょう・粉,17,375,69.6,10.3,6.2,0
シナモン・粉,17,364,79.6,3.6,3.5,0.1
しょうが・粉,17,365,72.5,7.8,4.9,0.1
しょうが・おろし,17,43,8.6,0.7,0.6,1.5
セージ・粉,17,384,66.9,6.4,10.1,0.3
タイム・粉,17,352,69.8,6.5,5.2,0
チリパウダー,17,374,60.1,15,8.2,6.4
とうがらし・粉,17,419,66.8,16.2,9.7,0
ナツメグ・粉,17,559,47.5,5.7,38.5,0
にんにく・ガーリックパウダー・食塩無添加,17,382,73.8,19.9,0.8,0
にんにく・ガーリックパウダー・食塩添加,17,382,73.8,19.9,0.8,8.4
にんにく・おろし,17,171,37,4.7,0.5,4.6
バジル・粉,17,307,50.6,21.1,2.2,0.1
パセリ・乾,17,341,51.6,28.7,2.2,2.2
パプリカ・粉,17,389,55.6,15.5,11.6,0.2
わさび・粉・からし粉入り,17,384,69.7,16.5,4.4,0.1
わさび・練り,17,265,39.8,3.3,10.3,6.1
酵母・パン酵母・圧搾,17,103,12.1,16.5,1.5,0.1
酵母・パン酵母・乾燥,17,313,43.1,37.1,6.8,0.3
天ぷら用バッター,17,137,29.7,3.4,0.5,0.2
ベーキングパウダー,17,127,29,0,1.2,17.3
カレー・ビーフ・レトルトパウチ,18,118,9.8,3.3,7.3,1.3
ぎょうざ・冷凍,18,197,23.8,7.1,8.1,1.2
グラタン・えび・冷凍,18,133,13.3,4.8,6.7,0.9
コーンクリームスープ・粉末タイプ,18,425,67.4,8.1,13.7,7.1
コーンクリームスープ・レトルトパウチ,18,86,8.6,2,4.8,0.7
コロッケ・クリームタイプ・フライ用・冷凍,18,159,20.9,4.7,6.3,0.7
コロッケ・クリームタイプ・フライ済み・冷凍,18,256,22.5,5.1,16.2,0.7
コロッケ・ポテトタイプ・フライ用・冷凍,18,164,25.3,4.6,4.9,0.7
コロッケ・ポテトタイプ・フライ済み・冷凍,18,279,25.6,4.6,17.6,0.7
いかフライ・フライ用・冷凍,18,146,21.4,10.6,2,0.8
いかフライ・フライ済み・冷凍,18,329,24.5,12.1,20.3,0.8
えびフライ・フライ用・冷凍,18,139,20.3,10.2,1.9,0.9
えびフライ・フライ済み・冷凍,18,292,18.1,9.1,20.3,0.9
白身フライ・フライ用・冷凍,18,148,19.3,11.6,2.7,0.9
白身フライ・フライ済み・冷凍,18,300,16.2,9.7,21.8,0.9
シチュー・ビーフ・レトルトパウチ,18,118,7.4,6,7.2,0.7
しゅうまい・冷凍,18,215,19.3,9.3,11.2,1.3
ハンバーグ・冷凍,18,223,12.3,13.3,13.4,1.2
ピラフ・冷凍,18,161,30.1,3.8,2.8,0.9
ミートボール・冷凍,18,244,12.5,11.7,16.4,1.3
メンチカツ・フライ用・冷凍,18,196,23,9.9,7.2,1.1
メンチカツ・フライ済み・冷凍,18,308,21.8,9.4,20.3,1.1
